City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
365,la ligua,-32.4524,-71.2311,64.38,66,90,6.06,CL,1667572556
366,miles city,46.4083,-105.8406,20.37,93,0,9.22,US,1667572408
367,tazovskiy,67.4667,78.7,9.28,95,98,8.08,RU,1667572557
368,rantepao,-2.9701,119.8978,67.28,96,100,2.42,ID,1667572558
369,guerrero negro,27.9769,-114.0611,61.36,46,0,6.46,MX,1667572558
370,khairagarh,26.95,77.8167,79.11,43,0,7.07,IN,1667572558
371,nyurba,63.2842,118.3319,14.41,91,100,9.75,RU,1667572403
372,qianguo,45.1171,124.8568,31.17,42,1,13.31,CN,1667572560
373,longyearbyen,78.2186,15.6401,26.44,86,40,5.75,SJ,1667572560
374,mayor pablo lagerenza,-19.9309,-60.7718,84.09,26,0,6.06,PY,1667572560
375,boguchany,58.3814,97.4531,29.23,98,100,3.47,RU,1667572561
376,opuwo,-18.0607,13.84,87.85,11,7,21.03,NA,1667572561
377,visby,57.6409,18.296,50.22,76,0,21.85,SE,1667572561
378,salinopolis,-0.6136,-47.3561,84.56,68,73,7.76,BR,1667572562
379,arman,59.7,150.1667,19.11,82,59,9.89,RU,1667572562
380,garissa,-0.4536,39.6401,88.7,42,82,9.24,KE,1667572562
381,minas,-34.3759,-55.2377,67.14,51,0,12.26,UY,1667572563
382,kolobovo,56.702,41.3417,34.11,82,100,3.8,RU,1667572563
383,erzin,36.9559,36.2,64.67,71,0,3.44,TR,1667572563
384,carutapera,-1.195,-46.02,87.53,59,58,8.16,BR,1667572564
385,ambovombe,-25.1667,46.0833,71.24,86,98,19.69,MG,1667572564
386,ukiah,39.1502,-123.2078,51.93,83,100,0.0,US,1667571961
387,puerto escondido,15.85,-97.0667,79.63,78,20,4.61,MX,1667572565
388,ngerengere,-6.75,38.1167,84.69,49,33,13.44,TZ,1667572566
389,vila franca do campo,37.7167,-25.4333,74.19,85,15,9.24,PT,1667572566
390,daura,11.5538,11.4085,90.82,16,31,11.34,NG,1667572566
391,jumla,29.2747,82.1838,47.95,85,54,2.64,NP,1667572567
392,ketchikan,55.3422,-131.6461,39.67,93,100,4.61,US,1667572294
393,bahia honda,22.9036,-83.1592,82.08,66,62,11.01,CU,1667572567
394,price,39.5994,-110.8107,27.66,54,0,4.61,US,1667572568
395,dzhebariki-khaya,62.2167,135.8,-1.19,99,99,1.66,RU,1667572569
396,mahibadhoo,3.7833,72.9667,80.85,78,68,9.1,MV,1667572569
397,komsomolskiy,40.4272,71.7189,54.32,87,75,2.3,UZ,1667572383
398,pathein,16.7833,94.7333,75.02,87,7,2.26,MM,1667572570
399,morondava,-20.2833,44.2833,79.47,74,51,16.26,MG,1667572571
400,pringsewu,-5.3582,104.9744,76.23,88,100,5.5,ID,1667572579
401,karratha,-20.7377,116.8463,78.73,49,0,13.8,AU,1667572286
402,hit,33.6416,42.8251,71.89,26,0,7.38,IQ,1667572580
403,tahta,26.7693,31.5021,78.82,28,0,10.51,EG,1667572580
404,tayu,-6.5397,111.0518,81.99,76,100,2.55,ID,1667572581
405,dehui,44.5333,125.7,28.89,51,0,12.66,CN,1667572581
406,keroka,-0.7758,34.9453,56.37,91,100,0.89,KE,1667572581
407,lillehammer,61.1146,10.4674,43.9,91,100,3.85,NO,1667572582
408,lovozero,68.005,35.0117,34.74,95,72,3.91,RU,1667572276
409,port moresby,-9.4431,147.1797,78.22,83,40,3.44,PG,1667572582
410,tottori,35.5,134.2333,54.63,85,94,2.17,JP,1667572582
411,tongchuan,35.0806,109.0897,47.32,78,42,1.3,CN,1667572583
412,pleasanton,37.6624,-121.8747,50.11,81,0,0.0,US,1667572560
413,havre-saint-pierre,50.2334,-63.5986,41.36,70,75,4.61,CA,1667572583
414,nizwa,22.9333,57.5333,79.07,26,100,2.8,OM,1667572584
415,goderich,43.7501,-81.7165,61.12,67,75,18.41,CA,1667572427
416,sneek,53.033,5.6589,55.94,77,67,5.01,NL,1667572584
417,burgeo,47.6167,-57.6152,50.81,78,35,11.77,CA,1667572585
418,las juntas,19.4167,-104.7,71.13,85,34,0.54,MX,1667572585
419,okhotsk,59.3833,143.3,27.68,66,99,11.18,RU,1667572290
420,svetlyy,54.675,20.1347,50.05,66,100,16.46,RU,1667572585
421,manhattan,40.7834,-73.9662,62.6,85,75,4.61,US,1667572586
422,petropavlovsk-kamchatskiy,53.0452,158.6483,30.79,93,75,2.24,RU,1667572586
423,ajdabiya,30.7554,20.2263,72.5,48,0,10.09,LY,1667572587
424,coos bay,43.3665,-124.2179,54.0,98,100,14.97,US,1667572391
425,akureyri,65.6835,-18.0878,39.13,87,75,5.75,IS,1667572587
426,dauriya,49.9333,116.8667,20.34,82,10,5.28,RU,1667572587
427,yarmouth,41.7057,-70.2286,65.01,88,0,12.66,US,1667572588
428,araouane,18.9048,-3.5265,90.66,9,0,7.72,ML,1667572588
429,seoul,37.5683,126.9778,40.44,43,0,5.75,KR,1667572588
430,ballina,-28.8667,153.5667,59.02,95,50,8.7,AU,1667572589
431,xinzhi,36.4989,111.7047,51.6,63,28,4.88,CN,1667572589
432,ngunguru,-35.6167,174.5,55.08,90,17,8.3,NZ,1667572589
433,peniche,39.3558,-9.3811,68.29,68,82,16.98,PT,1667572590
434,saint-francois,46.4154,3.9054,47.64,89,75,6.91,FR,1667572590
435,hobyo,5.3505,48.5268,81.43,68,37,10.67,SO,1667572590
436,narasannapeta,18.4167,84.05,76.48,70,1,5.1,IN,1667572591
437,mayo,38.8876,-76.5119,59.49,96,100,4.61,US,1667572591
438,moerai,-22.4333,-151.3333,71.89,73,99,19.64,PF,1667572268
439,pacific grove,36.6177,-121.9166,49.64,72,0,3.44,US,1667572592
440,constitucion,-35.3333,-72.4167,58.33,64,73,6.31,CL,1667572592
441,zhaoyuan,37.3592,120.3964,43.75,54,0,4.23,CN,1667572592
442,faya,18.3851,42.4509,69.91,70,85,7.47,SA,1667572593
443,rapid valley,44.0625,-103.1463,29.43,76,0,8.01,US,1667572593
444,nelson bay,-32.7167,152.15,62.01,94,0,3.0,AU,1667572593
445,daitari,21.1,85.75,68.85,62,0,3.13,IN,1667572594
446,taoudenni,22.6783,-3.9836,91.36,9,1,6.96,ML,1667572600
447,bentiu,9.2333,29.8333,89.78,30,10,4.38,SS,1667572601
448,vanderhoof,54.0166,-124.0198,23.34,89,99,2.26,CA,1667572601
449,sokoni,-6.4333,39.55,85.86,79,5,13.47,TZ,1667572601
450,coquimbo,-29.9533,-71.3436,56.93,76,100,5.75,CL,1667572603
451,linqing,36.8456,115.7117,47.21,55,0,4.43,CN,1667572603
452,tyret pervaya,53.6703,102.3106,27.03,79,100,2.06,RU,1667572604
453,charters towers,-20.1,146.2667,66.31,68,6,12.48,AU,1667572313
454,salalah,17.0151,54.0924,82.49,61,20,4.61,OM,1667572335
455,tarko-sale,64.9225,77.785,13.98,99,93,6.17,RU,1667572605
456,ahipara,-35.1667,173.1667,56.93,88,9,7.58,NZ,1667572605
457,guiratinga,-16.3494,-53.7583,86.61,28,1,3.06,BR,1667572606
458,baishishan,43.5833,127.5667,25.2,51,0,5.5,CN,1667572606
459,durusu,41.3053,28.6767,62.78,87,4,5.99,TR,1667572606
460,ojhar,20.1,73.9333,71.89,41,0,6.33,IN,1667572607
461,terrasini,38.146,13.0844,75.22,62,40,19.57,IT,1667572607
462,ler,8.3018,30.1418,87.69,36,10,3.53,SS,1667572608
463,ambulu,-8.345,113.6058,77.13,92,100,2.13,ID,1667572608
464,leshukonskoye,64.8989,45.7622,18.14,95,26,2.8,RU,1667572608
465,bulgan,48.8125,103.5347,25.65,59,100,1.9,MN,1667572609
466,abilene,32.4487,-99.7331,72.09,73,100,16.11,US,1667572609
467,yanam,16.7333,82.2167,76.21,85,0,3.74,IN,1667572609
468,manacapuru,-3.2997,-60.6206,82.67,57,75,3.53,BR,1667572610
469,zalantun,48.0,122.7167,30.2,55,100,7.61,CN,1667572610
470,mahanoro,-19.9,48.8,75.36,78,46,10.36,MG,1667572610
471,malakal,9.5334,31.6605,87.94,32,0,4.32,SS,1667572611
472,clovis,36.8252,-119.7029,45.84,87,75,0.0,US,1667572338
473,samarai,-10.6167,150.6667,81.68,77,93,8.48,PG,1667572612
474,sobolevo,54.4299,31.8996,36.72,77,35,6.22,RU,1667572612
475,mehamn,71.0357,27.8492,40.95,93,75,6.91,NO,1667572613
476,pascagoula,30.3658,-88.5561,74.32,91,75,8.05,US,1667572407
477,san francisco,37.7749,-122.4194,52.39,80,75,5.99,US,1667572202
478,dunedin,-45.8742,170.5036,50.81,71,25,7.0,NZ,1667572613
479,port augusta,-32.5,137.7667,63.57,49,20,6.38,AU,1667572614
480,berbera,10.4396,45.0143,83.03,71,14,9.73,SO,1667572397
481,ciudad bolivar,8.1222,-63.5497,74.16,91,100,6.6,VE,1667572614
482,aklavik,68.2191,-135.0107,7.52,95,100,12.26,CA,1667571977
483,kochevo,59.5994,54.3125,29.73,82,100,4.43,RU,1667572616
484,udachnyy,66.4167,112.4,12.45,92,94,16.82,RU,1667572406
485,saint-joseph,-21.3667,55.6167,75.58,82,99,6.64,RE,1667572616
486,chipiona,36.7366,-6.437,75.38,68,40,12.66,ES,1667572616
487,shediac,46.2198,-64.5411,61.09,66,75,17.27,CA,1667572617
488,bolshaya izhora,59.938,29.5772,30.31,72,12,6.71,RU,1667572617
489,kamina,-8.7386,24.9906,75.0,78,66,2.24,CD,1667572618
490,shahganj,26.05,82.6833,75.6,52,0,3.71,IN,1667572618
491,souillac,-20.5167,57.5167,77.38,73,40,6.91,MU,1667572407
492,thinadhoo,0.5333,72.9333,82.44,75,72,11.65,MV,1667572295
493,kaeo,-35.1,173.7833,50.32,94,18,3.96,NZ,1667572619
494,erenhot,43.6475,111.9767,32.58,35,0,10.25,CN,1667572338
495,severodvinsk,64.5635,39.8302,26.71,87,92,5.93,RU,1667572620
496,flin flon,54.7682,-101.865,21.04,86,100,11.5,CA,1667572092
497,darhan,49.4867,105.9228,28.22,62,100,5.86,MN,1667572620
498,maceio,-9.6658,-35.7353,87.24,62,75,1.14,BR,1667572399
499,north bend,43.4065,-124.2243,53.92,97,100,14.97,US,1667572224
500,matabungkay,13.9523,120.6198,78.66,83,13,9.46,PH,1667572621
501,joensuu,62.6012,29.7632,34.29,100,100,8.05,FI,1667572621
502,mitsamiouli,-11.3847,43.2844,88.09,40,20,10.36,KM,1667572622
503,porto novo,6.4965,2.6036,85.82,64,96,7.07,BJ,1667572269
504,vredendal,-31.6683,18.5012,70.29,64,1,17.72,ZA,1667572622
505,los llanos de aridane,28.6585,-17.9182,73.15,79,40,11.5,ES,1667572060
506,ust-maya,60.4167,134.5333,10.72,95,100,5.32,RU,1667572409
507,port blair,11.6667,92.75,80.64,69,40,2.3,IN,1667572313
508,lethem,3.3803,-59.7968,79.09,74,98,7.02,GY,1667572623
509,tres lagoas,-20.7511,-51.6783,77.86,39,0,8.88,BR,1667572623
510,makubetsu,45.3714,141.8211,40.35,58,64,18.12,JP,1667572623
511,cayenne,4.9333,-52.3333,84.24,79,40,4.61,GF,1667572374
512,sao miguel do araguaia,-13.275,-50.1628,87.82,46,14,4.61,BR,1667572624
513,chimore,-16.9833,-65.1333,83.25,22,6,2.93,BO,1667572629
514,itabira,-19.6192,-43.2269,66.69,58,97,6.49,BR,1667572630
515,san ramon,37.7799,-121.978,50.49,82,0,3.44,US,1667572630
516,ossora,59.2353,163.0719,38.57,98,100,25.3,RU,1667572242
517,umm lajj,25.0213,37.2685,81.19,53,99,9.93,SA,1667572122
518,monterey,36.2505,-121.2516,37.17,1,85,2.89,US,1667572522
519,capinopolis,-18.6819,-49.5697,78.08,46,43,8.28,BR,1667572631
520,baglung,28.2719,83.5898,60.01,79,37,3.44,NP,1667572631
521,heihe,50.2441,127.4902,25.38,46,100,4.7,CN,1667572631
522,tigil,57.8,158.6667,33.73,95,100,14.79,RU,1667572243
523,phan thiet,10.9333,108.1,76.42,84,100,9.91,VN,1667572379
524,saryg-sep,51.5,95.6,14.54,95,55,2.8,RU,1667572632
525,bam,29.106,58.357,66.2,54,75,3.83,IR,1667572632
526,morki,56.4303,48.9947,32.61,89,100,3.49,RU,1667572633
527,south yuba city,39.1166,-121.6391,50.2,86,20,0.0,US,1667572633
528,bikaner,28.0167,73.3,82.09,17,0,5.82,IN,1667572633
529,visconde do rio branco,-21.0103,-42.8406,69.82,10,84,10.47,BR,1667572634
530,aksu,41.1231,80.2644,50.45,33,55,3.53,CN,1667572406
531,chumphon,10.3333,98.8333,67.77,79,82,2.64,TH,1667572634
532,shenxian,36.2411,115.6672,48.25,50,9,4.85,CN,1667572635
533,monroe,43.1501,-77.6831,67.3,59,20,13.8,US,1667572636
534,campos novos,-27.4017,-51.225,67.62,45,11,1.66,BR,1667572636
535,kavaratti,10.5669,72.642,82.54,73,94,8.34,IN,1667572295
536,meulaboh,4.1363,96.1285,74.71,95,100,7.92,ID,1667572243
537,nuuk,64.1835,-51.7216,29.01,93,100,4.61,GL,1667572637
538,black river,18.0264,-77.8487,83.48,65,29,1.63,JM,1667572637
539,benguela,-12.5763,13.4055,80.28,73,26,10.11,AO,1667572638
540,chaykovskaya,58.1279,55.5378,31.89,96,41,2.28,RU,1667572639
541,yakeshi,49.2833,120.7333,10.26,97,42,2.8,CN,1667572639
542,auki,-8.7676,160.7034,76.71,86,10,2.21,SB,1667572640
543,la rioja,42.25,-2.5,46.18,76,99,13.06,ES,1667572641
544,toamasina,-18.1667,49.3833,78.8,73,20,9.22,MG,1667572641
545,omboue,-1.5746,9.2618,81.32,76,85,6.62,GA,1667572641
546,wanning,18.8003,110.3967,71.22,93,39,7.76,CN,1667572642
547,harper,4.375,-7.7169,81.41,79,100,6.76,LR,1667572645
548,terney,45.0503,136.6092,30.27,49,0,9.8,RU,1667572645
549,nome,64.5011,-165.4064,15.87,74,0,9.22,US,1667572373
550,den helder,52.9599,4.7593,55.38,64,75,10.0,NL,1667572646
551,tabuk,17.4189,121.4443,74.66,91,99,2.08,PH,1667572646
552,baghdad,33.3406,44.4009,76.91,20,0,6.91,IQ,1667572511
553,uchana,29.4667,76.1667,76.96,41,2,6.82,IN,1667572646
554,acolla,-11.7319,-75.5463,59.29,49,66,1.39,PE,1667572647
555,batagay,67.6333,134.6333,-9.4,100,74,4.25,RU,1667572647
556,brewster,41.3973,-73.6171,60.91,90,40,1.99,US,1667572648
557,necochea,-38.5473,-58.7368,70.72,42,0,11.32,AR,1667572376
558,uyuni,-20.4597,-66.825,59.22,11,0,12.95,BO,1667572648
559,cururupu,-1.8283,-44.8683,86.94,62,86,5.46,BR,1667572649
560,caconda,-13.7333,15.0667,70.05,71,85,4.99,AO,1667572649
561,chimoio,-19.1164,33.4833,82.26,61,75,6.08,MZ,1667572649
562,kangaatsiaq,68.3065,-53.4641,27.43,92,100,10.02,GL,1667572650
563,salina,38.8403,-97.6114,37.94,93,100,11.5,US,1667572399
564,bobo dioulasso,11.1771,-4.2979,91.85,19,0,8.05,BF,1667572650
565,brightwater,-41.3833,173.1167,47.59,87,4,6.42,NZ,1667572657
566,shelburne,44.0787,-80.2041,59.76,82,91,16.6,CA,1667572468
567,sompeta,18.9333,84.6,76.08,66,1,1.77,IN,1667572657
